



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
141421;"Escuela municipal de música Manuel Vázquez Montalbán (Tetuán)";"";"De lunes a viernes de 17 a 20 horas.  Durante el mes de agosto la Escuela de Música permanecerá cerrada.";"";"Metro: Francos Rodríguez Bus: 44 , 64 , 126, 127 , 128 , 132";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ff34ba61e681c010VgnVCM1000000b205a0aRCRD";"FRANCOS RODRIGUEZ";"CALLE";"V";"67";"";"";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"439865";"4478987";"40.45749513485957";"-3.710539712535917";"913 118 748                  
(de 17 a 20 horas)";"";"emmvmontalban@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6699;"Escuela municipal de música Nicolás Salmerón (Chamartín)";"";"De lunes a viernes de 17 a 20 horas.  Durante el mes de agosto la Escuela de Música permanecerá cerrada.";"";"Metro: Concha Espina y Prosperidad Bus: 9, 73, 16, 19, 29, 52";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7880a4ea6871c010VgnVCM1000000b205a0aRCRD";"MANTUANO";"CALLE";"V";"51";"";"";"";"";"MADRID";"MADRID";"28002";"CIUDAD JARDIN";"CHAMARTIN";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"915 152 351                  
(de 17 a 20 horas)";"";"emnsalmeron@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
80435;"Escuela municipal de música Villa de Vallecas";"";"De lunes a viernes de 17 a 20 horas.  Durante el mes de agosto la Escuela de Música permanecerá cerrada.";"";"Metro: Villa de Vallecas Bus: 54 , 58 , 63, 103 , 142";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=00ee8ed67151c010VgnVCM2000000c205a0aRCRD";"AGUSTIN GARCIA MALLA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28031";"SANTA EUGENIA";"VILLA DE VALLECAS";"447792";"4470545";"40.38198119326615";"-3.616358398702118";"913 328 731                    
(de 17 a 20 horas)";"";"emvivallecas@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
190712;"Escuela municipal de música de Vicálvaro";"";"De lunes a viernes de 17 a 20 horas.  Durante el mes de agosto la Escuela de Música permanecerá cerrada.";"";"Metro: Valdebernardo Bus: 8 , 71 , 130";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fa838300a3a30110VgnVCM1000000b205a0aRCRD";"INDALECIO PRIETO";"BULEVAR";"V";"16";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICÁLVARO";"VICALVARO";"447406";"4472778";"40.40207320657617";"-3.621090403479105";"913 713 317                 
(de 17 a 20 horas)";"";"emvicalvaro@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
4953973;"Escuela municipal de música y danza Plácido Domingo (Retiro)";"";"De lunes a viernes de 17 a 20 horas.  Durante el mes de agosto la Escuela de Música permanecerá cerrada.";"";"Metro: Pacífico Bus: 24, 37, 54, 57, 141";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c833bfcfa63ea110VgnVCM2000000c205a0aRCRD";"TELLEZ";"CALLE";"V";"31";"";"";"";"";"MADRID";"MADRID";"28007";"PACIFICO";"RETIRO";"442527";"4472728";"40.401299659267984";"-3.678578804960757";"914 338 558              
(de 17 a 20 horas)";"";"emplacidodomingo@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 
6685;"Escuela municipal de música Ágata (Villaverde)";"";"De lunes a viernes de 17 a 20 horas.  Durante el mes de agosto la Escuela de Música permanecerá cerrada.";"";"Bus: 86 , 22 , 79 , 130 , 131";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8cfa4ea6871c010VgnVCM1000000b205a0aRCRD";"DOCTOR MARTIN AREVALO";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"439937";"4466650";"40.34636268334182";"-3.708524395897377";"917 981 051                   
(de 17 a 20 horas)";"";"emagata@madrid.es";"/contenido/entidadesYorganismos/CentrosEnseñanzasArtisticas/ConservatoriosEscuelasMusicaDanza"; 







