stop_id, stop_code, stop_name, stop_desc, stop_lat, stop_lon, zone_id, stop_url, location_type, parent_station, stop_timezone, wheelchair_boarding
par_8_17521,17521,CAMINO DEL GOLF-CAMINO DE MESONCILLOS,Calle del Camino del Golf 32,40.5221366882324,-3.61437010765076,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_123,123,BAMBU-AV.PIO XII,Calle del Bambú 4,40.4739990234375,-3.67745804786682,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_11335,11335,NARDO-COMPLEJO DEPORTIVO,Calle del Nardo SN,40.5294075012207,-3.6371054649353,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16921,16921,ESTAFETA-PºLOS PARQUES,Paseo de los Parques 5,40.5134773254395,-3.65220522880554,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12345,12345,PºPARQUES Nº17,Paseo de los Parques 19,40.5112457275391,-3.64719080924988,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17457,17457,VEREDA DE PALACIO-CºHUERTA,Calle   Vereda de Palacio 6,40.5081520080566,-3.64429306983948,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06759,06759,MARQUÉS VALDAVIA-AV.ESPAÑA,Calle del Marqués de la Valdavia 88,40.5447883605957,-3.64296698570251,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06697,06697,CTRA.A1-URB.FUENTE EL FRESNO,Ctra   N-I ( Burgos) 23400,40.5890731811523,-3.58275675773621,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16925,16925,PºLOS PARQUES-VEREDA DEL PALACIO,Paseo de los Parques 30,40.5094566345215,-3.64277100563049,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06755,06755,MARQUESA VIUDA DE ALDAMA-NªSRA.DEL PILAR,Calle de la Marquesa Viuda de Aldama 14,40.5413055419922,-3.63294339179993,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12218,12218,AV.MATAPIÑONERA-AV.CAMINO DE LO CORTAO,Avda   Matapiñonera 6,40.5483512878418,-3.61938095092773,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09425,09425,PºMARQUESA VIUDA ALDAMA-VEREDILLA,Paseo de la Marquesa Viuda de Aldama 15,40.5173645019531,-3.63054609298706,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_17516,17516,CAMINO DEL SOTO-PZA.LA MORALEJA,Plaza de la Moraleja 1,40.5154647827148,-3.65090250968933,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06694,06694,CTRA.ANTIGUA DE BURGOS-LA GRANJILLA,Ctra   N-I ( Burgos) 20300,40.5691719055176,-3.6023485660553,B2,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06691,06691,AV.OLÍMPICA-C.C.LA VEGA,Avda   Olímpica 9,40.5352478027344,-3.63698363304138,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09430,09430,CAMINO SUR-CºDE LA FUENTE,Calle del Camino Sur 28,40.5128211975098,-3.6327817440033,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_08419,08419,CTRA.M616-UNIVERSIDAD COMILLAS,Ctra   M-616 (Alcobendas) 5400,40.5522384643555,-3.68385601043701,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_5061,5061,AV.BURGOS Nº 85,Ctra de Fuencarral a Hortaleza 8,40.4872817993164,-3.67360329627991,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18076,18076,AV.PABLO IGLESIAS-JOSÉ HIERRO,Avda   Pablo Iglesias 2,40.5477828979492,-3.65678954124451,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_09423,09423,PºCONDE DE LOS GAITANES-IGLESIA,Paseo del Conde de los Gaitanes 21,40.5168609619141,-3.63992595672607,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16940,16940,CAMINO DEL GOLF-CAMINO MESONCILLOS,Calle del Camino del Golf 22,40.5202789306641,-3.61626577377319,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12351,12351,CºHUERTA-DÁMASO ALONSO,Cmno de la Huerta 223,40.5071411132813,-3.63796877861023,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09443,09443,CAMINO VIEJO-CºLIEBRES,Calle del Camino Viejo 76,40.5152359008789,-3.61226511001587,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06711,06711,AV.MONTE-CORTA,Avda del Monte 28,40.6289138793945,-3.57494425773621,B3,http://www.crtm.es,0,,Europe/Madrid,2
par_8_16936,16936,JAZMÍN-KERRIA,Calle   Jazmín 95,40.520938873291,-3.64075565338135,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06865,06865,AV.BURGOS-DOMINICOS,Avda de Santo Domingo de la Calzada 1,40.5019798278809,-3.66061496734619,A,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18068,18068,AV.PABLO IGLESIAS-DR.ÁNGEL OLIVARES,Avda   Pablo Iglesias 6,40.5494842529297,-3.65698337554932,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_06810,06810,JAZMÍN-BEGONIA,Calle de Begonia 258,40.5229377746582,-3.64226222038269,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11792,11792,AV.LA VEGA-ANABEL SEGURA,Avda de la Vega 8,40.5358734130859,-3.62779140472412,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_405,405,CAMPO NACIONES-GTA.JUAN DE BORBON,Avda de la Capital de España Madrid 2,40.461254119873,-3.61544299125671,A,http://www.crtm.es,0,,Europe/Madrid,0
par_8_16922,16922,CTRA.MEDIODÍA-PUENTE DEL ENCINAR,Ctra del Mediodía 34,40.5110206604004,-3.65183925628662,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_06831,06831,PºALCOBENDAS-URB.LEVIT PARK,Paseo de Alcobendas 14,40.527271270752,-3.61228013038635,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_09439,09439,CAMINO VIEJO-CºANCHO,Calle del Camino Viejo 64,40.5126495361328,-3.61562919616699,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11793,11793,AV.LA VEGA-ANABEL SEGURA,Avda de la Vega 7,40.5356292724609,-3.62767100334167,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_11232,11232,PºCHOPERA-AV.CAMILO JOSÉ CELA,Paseo de la Chopera 178,40.5451965332031,-3.6568706035614,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_12820,12820,AV.MATAPIÑONERA-PLAZA NORTE,Avda  Matapiñonera 24,40.5431594848633,-3.61633372306824,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_8_18176,18176,FANTASÍA-AV.MAGIA,Avda de la Magia 17,40.5523452758789,-3.65782618522644,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_18634,18634,MARIE CURIE-FCO.TOMÁS Y VALIENTE,Calle de Marie Curie 4,40.5459899902344,-3.69224810600281,B1,http://www.crtm.es,0,,Europe/Madrid,0
par_8_09445,09445,AZALEA-BEGONIA,Calle de la Azalea 532,40.5276412963867,-3.63754916191101,B1,http://www.crtm.es,0,,Europe/Madrid,2
